	rep	session	run	block	trial	trial_type	rating_type	rating	rating_RT
id-1373_gender-F_age-30	1	4	1	8	41	id-1373_gender-F_age-30	trustworthiness	-0.12250000000000005	0.7929999999999999
id-1323_gender-F_age-23	1	4	1	8	42	id-1323_gender-F_age-23	trustworthiness	-0.13249999999999995	0.8340000000000001
id-1377_gender-M_age-20	1	4	1	8	43	id-1377_gender-M_age-20	trustworthiness	0.4175	0.718
id-1310_gender-F_age-28	1	4	1	8	44	id-1310_gender-F_age-28	trustworthiness	-0.21750000000000003	0.768
id-1307_gender-F_age-22	1	4	1	8	45	id-1307_gender-F_age-22	trustworthiness	-0.2975	1.084
id-1360_gender-F_age-20	1	4	1	8	46	id-1360_gender-F_age-20	trustworthiness	0.19500000000000006	0.45899999999999996
id-1269_gender-F_age-23	1	4	1	8	47	id-1269_gender-F_age-23	trustworthiness	-0.18500000000000005	0.618
id-1280_gender-M_age-18	1	4	1	8	48	id-1280_gender-M_age-18	trustworthiness	-0.5725	1.218
id-1354_gender-F_age-23	1	4	1	8	49	id-1354_gender-F_age-23	trustworthiness	-0.565	0.843
id-1335_gender-M_age-23	1	4	1	8	50	id-1335_gender-M_age-23	trustworthiness	0.2124999999999999	0.7509999999999999
id-1302_gender-F_age-30	2	4	2	2	1	id-1302_gender-F_age-30	attractiveness	-0.735	0.7090000000000001
id-1269_gender-F_age-23	2	4	2	2	2	id-1269_gender-F_age-23	attractiveness	-0.1775	0.6759999999999999
id-1295_gender-F_age-26	2	4	2	2	3	id-1295_gender-F_age-26	attractiveness	-0.18500000000000005	0.909
id-1377_gender-M_age-20	2	4	2	2	4	id-1377_gender-M_age-20	attractiveness	0.7450000000000001	0.843
id-1360_gender-F_age-20	2	4	2	2	5	id-1360_gender-F_age-20	attractiveness	-0.20750000000000002	0.7090000000000001
id-1370_gender-M_age-19	2	4	2	2	6	id-1370_gender-M_age-19	attractiveness	0.1100000000000001	1.16
id-1373_gender-F_age-30	2	4	2	2	7	id-1373_gender-F_age-30	attractiveness	-0.43500000000000005	0.643
id-1291_gender-F_age-24	2	4	2	2	8	id-1291_gender-F_age-24	attractiveness	-0.1725	0.584
id-1307_gender-F_age-22	2	4	2	2	9	id-1307_gender-F_age-22	attractiveness	-0.56	0.6679999999999999
id-1356_gender-F_age-20	2	4	2	2	10	id-1356_gender-F_age-20	attractiveness	-0.14	0.752
id-1264_gender-F_age-26	2	4	2	2	11	id-1264_gender-F_age-26	attractiveness	0.09000000000000008	0.7759999999999999
id-1323_gender-F_age-23	2	4	2	2	12	id-1323_gender-F_age-23	attractiveness	-0.21750000000000003	0.551
id-1366_gender-F_age-24	2	4	2	2	13	id-1366_gender-F_age-24	attractiveness	-0.4575	0.759
id-1290_gender-F_age-23	2	4	2	2	14	id-1290_gender-F_age-23	attractiveness	0.27	0.584
id-1274_gender-F_age-33	2	4	2	2	15	id-1274_gender-F_age-33	attractiveness	-0.38749999999999996	0.7090000000000001
id-1296_gender-F_age-23	2	4	2	2	16	id-1296_gender-F_age-23	attractiveness	-0.16500000000000004	0.851
id-1380_gender-F_age-21	2	4	2	2	17	id-1380_gender-F_age-21	attractiveness	-0.37250000000000005	1.5090000000000001
id-1279_gender-F_age-19	2	4	2	2	18	id-1279_gender-F_age-19	attractiveness	-0.235	0.526
id-1310_gender-F_age-28	2	4	2	2	19	id-1310_gender-F_age-28	attractiveness	0.03499999999999992	0.601
id-1315_gender-M_age-16	2	4	2	2	20	id-1315_gender-M_age-16	attractiveness	-0.12749999999999995	2.226
id-1260_gender-F_age-22	2	4	2	2	21	id-1260_gender-F_age-22	attractiveness	0.07250000000000001	0.6759999999999999
id-1362_gender-F_age-24	2	4	2	2	22	id-1362_gender-F_age-24	attractiveness	-0.06999999999999995	0.626
id-1358_gender-F_age-32	2	4	2	2	23	id-1358_gender-F_age-32	attractiveness	0.38250000000000006	0.7509999999999999
id-1306_gender-F_age-21	2	4	2	2	24	id-1306_gender-F_age-21	attractiveness	-0.10750000000000004	0.501
id-1266_gender-M_age-21	2	4	2	2	25	id-1266_gender-M_age-21	attractiveness	0.14500000000000002	0.618
id-1376_gender-F_age-19	2	4	2	2	26	id-1376_gender-F_age-19	attractiveness	0.5074999999999998	1.185
id-1344_gender-M_age-25	2	4	2	2	27	id-1344_gender-M_age-25	attractiveness	-0.6675	0.826
id-1342_gender-M_age-19	2	4	2	2	28	id-1342_gender-M_age-19	attractiveness	-0.81	1.185
id-1294_gender-F_age-26	2	4	2	2	29	id-1294_gender-F_age-26	attractiveness	-0.255	0.718
id-1341_gender-M_age-19	2	4	2	2	30	id-1341_gender-M_age-19	attractiveness	0.345	0.484
id-1361_gender-F_age-19	2	4	2	2	31	id-1361_gender-F_age-19	attractiveness	0.2749999999999999	0.943
id-1354_gender-F_age-23	2	4	2	2	32	id-1354_gender-F_age-23	attractiveness	-0.6225	0.7759999999999999
id-1273_gender-F_age-20	2	4	2	2	33	id-1273_gender-F_age-20	attractiveness	0.4624999999999999	0.843
id-1339_gender-F_age-30	2	4	2	2	34	id-1339_gender-F_age-30	attractiveness	-0.030000000000000027	0.601
id-1297_gender-F_age-22	2	4	2	2	35	id-1297_gender-F_age-22	attractiveness	0.10499999999999998	0.484
id-1270_gender-F_age-30	2	4	2	2	36	id-1270_gender-F_age-30	attractiveness	-0.09750000000000003	0.551
id-1311_gender-F_age-22	2	4	2	2	37	id-1311_gender-F_age-22	attractiveness	0.14500000000000002	0.593
id-1367_gender-M_age-20	2	4	2	2	38	id-1367_gender-M_age-20	attractiveness	0.27	1.035
id-1309_gender-M_age-22	2	4	2	2	39	id-1309_gender-M_age-22	attractiveness	-0.22750000000000004	0.684
id-1293_gender-F_age-31	2	4	2	2	40	id-1293_gender-F_age-31	attractiveness	-0.43500000000000005	0.743
id-1363_gender-M_age-19	2	4	2	2	41	id-1363_gender-M_age-19	attractiveness	-0.30500000000000005	0.5760000000000001
id-1335_gender-M_age-23	2	4	2	2	42	id-1335_gender-M_age-23	attractiveness	-0.15500000000000003	0.484
id-1378_gender-F_age-19	2	4	2	2	43	id-1378_gender-F_age-19	attractiveness	0.345	0.5429999999999999
id-1280_gender-M_age-18	2	4	2	2	44	id-1280_gender-M_age-18	attractiveness	-0.44499999999999995	0.7340000000000001
id-1318_gender-M_age-35	2	4	2	2	45	id-1318_gender-M_age-35	attractiveness	-0.11499999999999999	0.593
id-1345_gender-M_age-18	2	4	2	2	46	id-1345_gender-M_age-18	attractiveness	0.37749999999999995	1.31
id-1347_gender-F_age-27	2	4	2	2	47	id-1347_gender-F_age-27	attractiveness	-0.555	0.851
id-1289_gender-F_age-20	2	4	2	2	48	id-1289_gender-F_age-20	attractiveness	0.05249999999999999	0.6509999999999999
id-1355_gender-F_age-19	2	4	2	2	49	id-1355_gender-F_age-19	attractiveness	-0.16000000000000003	0.509
id-1285_gender-F_age-19	2	4	2	2	50	id-1285_gender-F_age-19	attractiveness	0.20500000000000007	0.46799999999999997
id-1363_gender-M_age-19	2	4	2	3	1	id-1363_gender-M_age-19	dominance	-0.17000000000000004	0.868
id-1318_gender-M_age-35	2	4	2	3	2	id-1318_gender-M_age-35	dominance	0.5275000000000001	0.601
id-1294_gender-F_age-26	2	4	2	3	3	id-1294_gender-F_age-26	dominance	-0.18000000000000005	0.493
id-1358_gender-F_age-32	2	4	2	3	4	id-1358_gender-F_age-32	dominance	-0.3325	3.593
id-1309_gender-M_age-22	2	4	2	3	5	id-1309_gender-M_age-22	dominance	0.3474999999999999	1.4180000000000001
id-1280_gender-M_age-18	2	4	2	3	6	id-1280_gender-M_age-18	dominance	-0.265	3.5180000000000002
id-1307_gender-F_age-22	2	4	2	3	7	id-1307_gender-F_age-22	dominance	-0.06000000000000005	0.426
id-1310_gender-F_age-28	2	4	2	3	8	id-1310_gender-F_age-28	dominance	0.81	0.526
id-1339_gender-F_age-30	2	4	2	3	9	id-1339_gender-F_age-30	dominance	-0.4724999999999999	0.568
id-1344_gender-M_age-25	2	4	2	3	10	id-1344_gender-M_age-25	dominance	0.6575	0.518
id-1297_gender-F_age-22	2	4	2	3	11	id-1297_gender-F_age-22	dominance	0.2024999999999999	0.634
id-1341_gender-M_age-19	2	4	2	3	12	id-1341_gender-M_age-19	dominance	-0.07250000000000001	0.434
id-1354_gender-F_age-23	2	4	2	3	13	id-1354_gender-F_age-23	dominance	-0.4724999999999999	0.693
id-1295_gender-F_age-26	2	4	2	3	14	id-1295_gender-F_age-26	dominance	0.3500000000000001	0.5760000000000001
id-1342_gender-M_age-19	2	4	2	3	15	id-1342_gender-M_age-19	dominance	0.6324999999999998	1.101
id-1378_gender-F_age-19	2	4	2	3	16	id-1378_gender-F_age-19	dominance	-0.6325	0.884
id-1306_gender-F_age-21	2	4	2	3	17	id-1306_gender-F_age-21	dominance	0.08250000000000002	0.726
id-1270_gender-F_age-30	2	4	2	3	18	id-1270_gender-F_age-30	dominance	0.2450000000000001	0.934
id-1273_gender-F_age-20	2	4	2	3	19	id-1273_gender-F_age-20	dominance	-0.27	0.634
id-1264_gender-F_age-26	2	4	2	3	20	id-1264_gender-F_age-26	dominance	-0.3125	1.376
id-1296_gender-F_age-23	2	4	2	3	21	id-1296_gender-F_age-23	dominance	-0.25249999999999995	0.593
id-1377_gender-M_age-20	2	4	2	3	22	id-1377_gender-M_age-20	dominance	0.595	0.8759999999999999
id-1279_gender-F_age-19	2	4	2	3	23	id-1279_gender-F_age-19	dominance	-0.7575	1.935
id-1361_gender-F_age-19	2	4	2	3	24	id-1361_gender-F_age-19	dominance	0.45500000000000007	1.318
id-1269_gender-F_age-23	2	4	2	3	25	id-1269_gender-F_age-23	dominance	0.4424999999999999	1.5759999999999998
id-1373_gender-F_age-30	2	4	2	3	26	id-1373_gender-F_age-30	dominance	-0.19999999999999996	0.843
id-1347_gender-F_age-27	2	4	2	3	27	id-1347_gender-F_age-27	dominance	-0.6425000000000001	0.5760000000000001
id-1315_gender-M_age-16	2	4	2	3	28	id-1315_gender-M_age-16	dominance	0.8199999999999998	1.551
id-1289_gender-F_age-20	2	4	2	3	29	id-1289_gender-F_age-20	dominance	-0.255	1.193
id-1323_gender-F_age-23	2	4	2	3	30	id-1323_gender-F_age-23	dominance	0.28	0.5429999999999999
id-1376_gender-F_age-19	2	4	2	3	31	id-1376_gender-F_age-19	dominance	-0.3425	0.8340000000000001
id-1311_gender-F_age-22	2	4	2	3	32	id-1311_gender-F_age-22	dominance	-0.4375	0.593
id-1366_gender-F_age-24	2	4	2	3	33	id-1366_gender-F_age-24	dominance	-0.41500000000000004	1.2009999999999998
id-1293_gender-F_age-31	2	4	2	3	34	id-1293_gender-F_age-31	dominance	-0.3075	0.7509999999999999
id-1302_gender-F_age-30	2	4	2	3	35	id-1302_gender-F_age-30	dominance	-0.25249999999999995	0.851
id-1291_gender-F_age-24	2	4	2	3	36	id-1291_gender-F_age-24	dominance	0.2749999999999999	0.6509999999999999
id-1345_gender-M_age-18	2	4	2	3	37	id-1345_gender-M_age-18	dominance	0.41500000000000004	0.7190000000000001
id-1290_gender-F_age-23	2	4	2	3	38	id-1290_gender-F_age-23	dominance	0.5550000000000002	1.11
id-1355_gender-F_age-19	2	4	2	3	39	id-1355_gender-F_age-19	dominance	-0.5075	0.7929999999999999
id-1266_gender-M_age-21	2	4	2	3	40	id-1266_gender-M_age-21	dominance	0.565	1.251
id-1380_gender-F_age-21	2	4	2	3	41	id-1380_gender-F_age-21	dominance	0.2124999999999999	0.551
id-1335_gender-M_age-23	2	4	2	3	42	id-1335_gender-M_age-23	dominance	-0.2025	0.677
id-1370_gender-M_age-19	2	4	2	3	43	id-1370_gender-M_age-19	dominance	-0.08499999999999996	0.784
id-1274_gender-F_age-33	2	4	2	3	44	id-1274_gender-F_age-33	dominance	0.345	0.91
id-1285_gender-F_age-19	2	4	2	3	45	id-1285_gender-F_age-19	dominance	-0.5475	1.368
id-1362_gender-F_age-24	2	4	2	3	46	id-1362_gender-F_age-24	dominance	-0.22999999999999998	1.676
id-1356_gender-F_age-20	2	4	2	3	47	id-1356_gender-F_age-20	dominance	-0.33499999999999996	0.693
id-1367_gender-M_age-20	2	4	2	3	48	id-1367_gender-M_age-20	dominance	0.2250000000000001	1.168
id-1260_gender-F_age-22	2	4	2	3	49	id-1260_gender-F_age-22	dominance	-0.24750000000000005	0.5429999999999999
id-1360_gender-F_age-20	2	4	2	3	50	id-1360_gender-F_age-20	dominance	-0.22499999999999998	0.76
id-1294_gender-F_age-26	2	4	2	6	1	id-1294_gender-F_age-26	arousal	0.5747297898678234	3.252469247787303
id-1294_gender-F_age-26	2	4	2	6	1	id-1294_gender-F_age-26	valence	0.22283064615132792	3.252469247787303
id-1269_gender-F_age-23	2	4	2	6	2	id-1269_gender-F_age-23	arousal	0.5638600022506854	1.7951075976561697
id-1269_gender-F_age-23	2	4	2	6	2	id-1269_gender-F_age-23	valence	-0.17935149568277614	1.7951075976561697
id-1274_gender-F_age-33	2	4	2	6	3	id-1274_gender-F_age-33	arousal	0.6250025575970863	0.6270632153391489
id-1274_gender-F_age-33	2	4	2	6	3	id-1274_gender-F_age-33	valence	-0.4891404427712077	0.6270632153391489
id-1315_gender-M_age-16	2	4	2	6	4	id-1315_gender-M_age-16	arousal	0.6535357500920735	0.4436716290601908
id-1315_gender-M_age-16	2	4	2	6	4	id-1315_gender-M_age-16	valence	0.28533192494987114	0.4436716290601908
id-1289_gender-F_age-20	2	4	2	6	5	id-1289_gender-F_age-20	arousal	0.5597838318942587	0.8862457140385231
id-1289_gender-F_age-20	2	4	2	6	5	id-1289_gender-F_age-20	valence	0.5081625711011989	0.8862457140385231
id-1264_gender-F_age-26	2	4	2	6	6	id-1264_gender-F_age-26	arousal	0.5842408540328191	1.1605737776917522
id-1264_gender-F_age-26	2	4	2	6	6	id-1264_gender-F_age-26	valence	0.32337618160985393	1.1605737776917522
id-1373_gender-F_age-30	2	4	2	6	7	id-1373_gender-F_age-30	arousal	0.2839629711093833	1.3519020324183657
id-1373_gender-F_age-30	2	4	2	6	7	id-1373_gender-F_age-30	valence	-0.03532680975569833	1.3519020324183657
id-1360_gender-F_age-20	2	4	2	6	8	id-1360_gender-F_age-20	arousal	0.31521361050865493	1.3605133463606762
id-1360_gender-F_age-20	2	4	2	6	8	id-1360_gender-F_age-20	valence	0.09239319474567256	1.3605133463606762
id-1378_gender-F_age-19	2	4	2	6	9	id-1378_gender-F_age-19	arousal	0.5692948960592544	0.993784507663804
id-1378_gender-F_age-19	2	4	2	6	9	id-1378_gender-F_age-19	valence	0.864148115562467	0.993784507663804
id-1280_gender-M_age-18	2	4	2	6	10	id-1280_gender-M_age-18	arousal	0.7187544757949011	1.2771890435142268
id-1280_gender-M_age-18	2	4	2	6	10	id-1280_gender-M_age-18	valence	-0.7282757703482424	1.2771890435142268
id-1380_gender-F_age-21	2	4	2	6	11	id-1380_gender-F_age-21	arousal	0.6725578784220649	0.9187150282323272
id-1380_gender-F_age-21	2	4	2	6	11	id-1380_gender-F_age-21	valence	0.4809881020583541	0.9187150282323272
id-1291_gender-F_age-24	2	4	2	6	12	id-1291_gender-F_age-24	arousal	0.6426659624749356	1.5520894238834444
id-1291_gender-F_age-24	2	4	2	6	12	id-1291_gender-F_age-24	valence	0.1875038363956296	1.5520894238834444
id-1306_gender-F_age-21	2	4	2	6	13	id-1306_gender-F_age-21	arousal	0.6385897921185089	1.2020431948203625
id-1306_gender-F_age-21	2	4	2	6	13	id-1306_gender-F_age-21	valence	-0.07608851331996565	1.2020431948203625
id-1362_gender-F_age-24	2	4	2	6	14	id-1362_gender-F_age-24	arousal	0.5991868120063838	1.3103402477208874
id-1362_gender-F_age-24	2	4	2	6	14	id-1362_gender-F_age-24	valence	0.3043540532798626	1.3103402477208874
id-1266_gender-M_age-21	2	4	2	6	15	id-1266_gender-M_age-21	arousal	0.6086978761713795	0.8353315618478518
id-1266_gender-M_age-21	2	4	2	6	15	id-1266_gender-M_age-21	valence	-0.2527225620984573	0.8353315618478518
id-1342_gender-M_age-19	2	4	2	6	16	id-1342_gender-M_age-19	arousal	0.6698404315177804	0.9019412584511884
id-1342_gender-M_age-19	2	4	2	6	16	id-1342_gender-M_age-19	valence	-0.6141430003682941	0.9019412584511884
id-1260_gender-F_age-22	2	4	2	6	17	id-1260_gender-F_age-22	arousal	0.3913021238286205	0.3602510345317569
id-1260_gender-F_age-22	2	4	2	6	17	id-1260_gender-F_age-22	valence	0.5054451241969146	0.3602510345317569
id-1309_gender-M_age-22	2	4	2	6	18	id-1309_gender-M_age-22	arousal	0.38858467692433607	1.2687558239103964
id-1309_gender-M_age-22	2	4	2	6	18	id-1309_gender-M_age-22	valence	-0.0407617035642673	1.2687558239103964
id-1297_gender-F_age-22	2	4	2	6	19	id-1297_gender-F_age-22	arousal	0.6481008562835046	1.0937391992574703
id-1297_gender-F_age-22	2	4	2	6	19	id-1297_gender-F_age-22	valence	-0.11685021688423293	1.0937391992574703
id-1310_gender-F_age-28	2	4	2	6	20	id-1310_gender-F_age-28	arousal	0.6481008562835046	0.5602974598004948
id-1310_gender-F_age-28	2	4	2	6	20	id-1310_gender-F_age-28	valence	-0.2744621373327332	0.5602974598004948
id-1295_gender-F_age-26	2	4	2	6	21	id-1295_gender-F_age-26	arousal	0.4755429778614396	0.6852940262033371
id-1295_gender-F_age-26	2	4	2	6	21	id-1295_gender-F_age-26	valence	-0.03804425665998282	0.6852940262033371
id-1335_gender-M_age-23	2	4	2	6	22	id-1335_gender-M_age-23	arousal	0.6467421328313623	4.3857191283277634
id-1335_gender-M_age-23	2	4	2	6	22	id-1335_gender-M_age-23	valence	0.6331651286982856	4.3857191283277634
id-1323_gender-F_age-23	2	4	2	6	23	id-1323_gender-F_age-23	arousal	0.6997323474649098	1.095076416055235
id-1323_gender-F_age-23	2	4	2	6	23	id-1323_gender-F_age-23	valence	-0.07337106641568114	1.095076416055235
id-1296_gender-F_age-23	2	4	2	6	24	id-1296_gender-F_age-23	arousal	0.6807102191349184	3.6106800456764176
id-1296_gender-F_age-23	2	4	2	6	24	id-1296_gender-F_age-23	valence	-0.21467830543847446	3.6106800456764176
id-1285_gender-F_age-19	2	4	2	6	25	id-1285_gender-F_age-19	arousal	0.6630468142570692	0.7937251026378362
id-1285_gender-F_age-19	2	4	2	6	25	id-1285_gender-F_age-19	valence	0.3288110754184229	0.7937251026378362
id-1361_gender-F_age-19	2	4	2	6	26	id-1361_gender-F_age-19	arousal	0.5883170243892458	0.6353213591555686
id-1361_gender-F_age-19	2	4	2	6	26	id-1361_gender-F_age-19	valence	0.4429438453983714	0.6353213591555686
id-1363_gender-M_age-19	2	4	2	6	27	id-1363_gender-M_age-19	arousal	0.5991868120063838	1.9522897347324035
id-1363_gender-M_age-19	2	4	2	6	27	id-1363_gender-M_age-19	valence	0.029891915947129363	1.9522897347324035
id-1354_gender-F_age-23	2	4	2	6	28	id-1354_gender-F_age-23	arousal	0.6752753253263495	0.9686348706891296
id-1354_gender-F_age-23	2	4	2	6	28	id-1354_gender-F_age-23	valence	-0.5190323587183371	0.9686348706891296
id-1370_gender-M_age-19	2	4	2	6	29	id-1370_gender-M_age-19	arousal	0.650818303187789	2.7022923759614055
id-1370_gender-M_age-19	2	4	2	6	29	id-1370_gender-M_age-19	valence	0.6739268322625528	2.7022923759614055
id-1366_gender-F_age-24	2	4	2	6	30	id-1366_gender-F_age-24	arousal	0.650818303187789	3.285762625606367
id-1366_gender-F_age-24	2	4	2	6	30	id-1366_gender-F_age-24	valence	0.3641378851741212	3.285762625606367
id-1356_gender-F_age-20	2	4	2	6	31	id-1356_gender-F_age-20	arousal	0.30977871670008594	1.6190332737569406
id-1356_gender-F_age-20	2	4	2	6	31	id-1356_gender-F_age-20	valence	0.44566129230265583	1.6190332737569406
id-1345_gender-M_age-18	2	4	2	6	32	id-1345_gender-M_age-18	arousal	0.24455999099725823	0.9023065027668054
id-1345_gender-M_age-18	2	4	2	6	32	id-1345_gender-M_age-18	valence	0.7174059827311046	0.9023065027668054
id-1367_gender-M_age-20	2	4	2	6	33	id-1367_gender-M_age-20	arousal	0.3749974424029136	1.1104039994552295
id-1367_gender-M_age-20	2	4	2	6	33	id-1367_gender-M_age-20	valence	0.5299021463354749	1.1104039994552295
id-1302_gender-F_age-30	2	4	2	6	34	id-1302_gender-F_age-30	arousal	0.5625012787985432	0.43529455444877385
id-1302_gender-F_age-30	2	4	2	6	34	id-1302_gender-F_age-30	valence	-0.2798970311413021	0.43529455444877385
id-1318_gender-M_age-35	2	4	2	6	35	id-1318_gender-M_age-35	arousal	0.7214719226991857	0.8686982903855096
id-1318_gender-M_age-35	2	4	2	6	35	id-1318_gender-M_age-35	valence	-0.41305192945124203	0.8686982903855096
id-1311_gender-F_age-22	2	4	2	6	36	id-1311_gender-F_age-22	arousal	0.6263612810492286	1.2021026602160418
id-1311_gender-F_age-22	2	4	2	6	36	id-1311_gender-F_age-22	valence	0.4809881020583541	1.2021026602160418
id-1344_gender-M_age-25	2	4	2	6	37	id-1344_gender-M_age-25	arousal	0.2703757365879609	0.9103159182213858
id-1344_gender-M_age-25	2	4	2	6	37	id-1344_gender-M_age-25	valence	-0.7337106641568115	0.9103159182213858
id-1273_gender-F_age-20	2	4	2	6	38	id-1273_gender-F_age-20	arousal	0.7364178806727504	0.8852390282572742
id-1273_gender-F_age-20	2	4	2	6	38	id-1273_gender-F_age-20	valence	0.6875140667839752	0.8852390282572742
id-1279_gender-F_age-19	2	4	2	6	39	id-1279_gender-F_age-19	arousal	0.42934638048860335	0.7197779193811584
id-1279_gender-F_age-19	2	4	2	6	39	id-1279_gender-F_age-19	valence	0.7418630048696649	0.7197779193811584
id-1358_gender-F_age-32	2	4	2	6	40	id-1358_gender-F_age-32	arousal	0.29619148217866353	0.6686349612464255
id-1358_gender-F_age-32	2	4	2	6	40	id-1358_gender-F_age-32	valence	0.5570766153783199	0.6686349612464255
id-1376_gender-F_age-19	2	4	2	6	41	id-1376_gender-F_age-19	arousal	0.5529902146335475	1.9439057174604384
id-1376_gender-F_age-19	2	4	2	6	41	id-1376_gender-F_age-19	valence	0.8831702438924582	1.9439057174604384
id-1341_gender-M_age-19	2	4	2	6	42	id-1341_gender-M_age-19	arousal	0.5883170243892458	1.4853451000362838
id-1341_gender-M_age-19	2	4	2	6	42	id-1341_gender-M_age-19	valence	0.6766442791668373	1.4853451000362838
id-1307_gender-F_age-22	2	4	2	6	43	id-1307_gender-F_age-22	arousal	0.5706536195113967	0.5102511401801166
id-1307_gender-F_age-22	2	4	2	6	43	id-1307_gender-F_age-22	valence	-0.21196085853419	0.5102511401801166
id-1339_gender-F_age-30	2	4	2	6	44	id-1339_gender-F_age-30	arousal	0.6059804292670949	1.2937460815483064
id-1339_gender-F_age-30	2	4	2	6	44	id-1339_gender-F_age-30	valence	0.40489958873838855	1.2937460815483064
id-1270_gender-F_age-30	2	4	2	6	45	id-1270_gender-F_age-30	arousal	0.41711786941932316	0.53547442972922
id-1270_gender-F_age-30	2	4	2	6	45	id-1270_gender-F_age-30	valence	0.3423983099398454	0.53547442972922
id-1290_gender-F_age-23	2	4	2	6	46	id-1290_gender-F_age-23	arousal	0.6385897921185089	0.5686537064302684
id-1290_gender-F_age-23	2	4	2	6	46	id-1290_gender-F_age-23	valence	0.23098298686418134	0.5686537064302684
id-1293_gender-F_age-31	2	4	2	6	47	id-1293_gender-F_age-31	arousal	0.5815234071285346	5.460986020802012
id-1293_gender-F_age-31	2	4	2	6	47	id-1293_gender-F_age-31	valence	-0.1630468142570692	5.460986020802012
id-1347_gender-F_age-27	2	4	2	6	48	id-1347_gender-F_age-27	arousal	0.7323417103163237	1.3853979548130155
id-1347_gender-F_age-27	2	4	2	6	48	id-1347_gender-F_age-27	valence	-0.5081625711011989	1.3853979548130155
id-1377_gender-M_age-20	2	4	2	6	49	id-1377_gender-M_age-20	arousal	0.2499948848058272	0.9770765422290424
id-1377_gender-M_age-20	2	4	2	6	49	id-1377_gender-M_age-20	valence	0.8505608810410444	0.9770765422290424
id-1355_gender-F_age-19	2	4	2	6	50	id-1355_gender-F_age-19	arousal	0.6834276660392029	0.9854210165194672
id-1355_gender-F_age-19	2	4	2	6	50	id-1355_gender-F_age-19	valence	-0.5652289560911733	0.9854210165194672
id-1366_gender-F_age-24	2	4	2	7	1	id-1366_gender-F_age-24	trustworthiness	-0.27249999999999996	0.735
id-1274_gender-F_age-33	2	4	2	7	2	id-1274_gender-F_age-33	trustworthiness	-0.6325	0.6759999999999999
id-1378_gender-F_age-19	2	4	2	7	3	id-1378_gender-F_age-19	trustworthiness	0.69	0.8009999999999999
id-1310_gender-F_age-28	2	4	2	7	4	id-1310_gender-F_age-28	trustworthiness	-0.43000000000000005	0.768
id-1370_gender-M_age-19	2	4	2	7	5	id-1370_gender-M_age-19	trustworthiness	0.4850000000000001	0.8759999999999999
id-1309_gender-M_age-22	2	4	2	7	6	id-1309_gender-M_age-22	trustworthiness	-0.275	0.526
id-1362_gender-F_age-24	2	4	2	7	7	id-1362_gender-F_age-24	trustworthiness	-0.12749999999999995	0.659
id-1360_gender-F_age-20	2	4	2	7	8	id-1360_gender-F_age-20	trustworthiness	0.10000000000000009	0.409
id-1293_gender-F_age-31	2	4	2	7	9	id-1293_gender-F_age-31	trustworthiness	-0.365	0.785
id-1355_gender-F_age-19	2	4	2	7	10	id-1355_gender-F_age-19	trustworthiness	0.09499999999999997	0.768
id-1354_gender-F_age-23	2	4	2	7	11	id-1354_gender-F_age-23	trustworthiness	-0.3175	0.809
id-1306_gender-F_age-21	2	4	2	7	12	id-1306_gender-F_age-21	trustworthiness	0.10499999999999998	0.434
id-1291_gender-F_age-24	2	4	2	7	13	id-1291_gender-F_age-24	trustworthiness	-0.1775	1.126
id-1363_gender-M_age-19	2	4	2	7	14	id-1363_gender-M_age-19	trustworthiness	0.26750000000000007	0.535
id-1361_gender-F_age-19	2	4	2	7	15	id-1361_gender-F_age-19	trustworthiness	0.43500000000000005	0.726
id-1294_gender-F_age-26	2	4	2	7	16	id-1294_gender-F_age-26	trustworthiness	0.0674999999999999	0.9179999999999999
id-1270_gender-F_age-30	2	4	2	7	17	id-1270_gender-F_age-30	trustworthiness	-0.2025	1.0090000000000001
id-1280_gender-M_age-18	2	4	2	7	18	id-1280_gender-M_age-18	trustworthiness	-0.61	0.693
id-1318_gender-M_age-35	2	4	2	7	19	id-1318_gender-M_age-35	trustworthiness	-0.63	1.276
id-1380_gender-F_age-21	2	4	2	7	20	id-1380_gender-F_age-21	trustworthiness	0.12250000000000005	1.026
id-1289_gender-F_age-20	2	4	2	7	21	id-1289_gender-F_age-20	trustworthiness	0.2975000000000001	2.218
id-1347_gender-F_age-27	2	4	2	7	22	id-1347_gender-F_age-27	trustworthiness	-0.37250000000000005	0.5760000000000001
id-1315_gender-M_age-16	2	4	2	7	23	id-1315_gender-M_age-16	trustworthiness	-0.5425	0.643
id-1376_gender-F_age-19	2	4	2	7	24	id-1376_gender-F_age-19	trustworthiness	0.6375	0.5760000000000001
id-1295_gender-F_age-26	2	4	2	7	25	id-1295_gender-F_age-26	trustworthiness	-0.30500000000000005	0.401
id-1273_gender-F_age-20	2	4	2	7	26	id-1273_gender-F_age-20	trustworthiness	0.24750000000000005	0.493
id-1345_gender-M_age-18	2	4	2	7	27	id-1345_gender-M_age-18	trustworthiness	-0.2025	0.634
id-1341_gender-M_age-19	2	4	2	7	28	id-1341_gender-M_age-19	trustworthiness	0.4075	0.584
id-1356_gender-F_age-20	2	4	2	7	29	id-1356_gender-F_age-20	trustworthiness	0.4750000000000001	0.7929999999999999
id-1279_gender-F_age-19	2	4	2	7	30	id-1279_gender-F_age-19	trustworthiness	0.585	0.618
